f0,W,H,fps,w0,h0,w,h
2370,858,480,30,72,241,122,79
2370,858,480,30,615,242,122,79
2370,858,480,30,138,292,122,79
2400,858,480,30,367,200,122,79
2400,858,480,30,746,65,122,79
2400,858,480,30,298,53,122,79
2400,858,480,30,256,60,122,79
2400,858,480,30,230,78,122,79
2400,858,480,30,365,166,122,79
2400,858,480,30,224,230,122,79
2400,858,480,30,72,241,122,79
2400,858,480,30,615,242,122,79
2400,858,480,30,138,292,122,79
2430,858,480,30,367,200,122,79
2430,858,480,30,746,65,122,79
2430,858,480,30,298,53,122,79
2430,858,480,30,256,60,122,79
2430,858,480,30,230,78,122,79
2430,858,480,30,365,166,122,79
2430,858,480,30,224,230,122,79
2430,858,480,30,72,241,122,79
2430,858,480,30,615,242,122,79
2430,858,480,30,138,292,122,79
2460,858,480,30,367,200,122,79
2460,858,480,30,746,65,122,79
2460,858,480,30,298,53,122,79
2460,858,480,30,256,60,122,79
2460,858,480,30,230,78,122,79
2460,858,480,30,365,166,122,79
2460,858,480,30,224,230,122,79
2460,858,480,30,72,241,122,79
2460,858,480,30,615,242,122,79
2460,858,480,30,138,292,122,79
2490,858,480,30,367,200,122,79
2490,858,480,30,746,65,122,79
2490,858,480,30,298,53,122,79
2490,858,480,30,256,60,122,79
2490,858,480,30,230,78,122,79
2490,858,480,30,365,166,122,79
2490,858,480,30,224,230,122,79
2490,858,480,30,72,241,122,79
2490,858,480,30,615,242,122,79
2490,858,480,30,138,292,122,79
2520,858,480,30,368,199,122,79
2520,858,480,30,256,59,122,79
2520,858,480,30,743,63,122,79
2520,858,480,30,222,77,122,79
2520,858,480,30,691,69,122,79
2520,858,480,30,344,116,122,79
2520,858,480,30,426,136,122,79
2520,858,480,30,399,191,122,79
2520,858,480,30,626,226,122,79
2520,858,480,30,313,201,122,79
2520,858,480,30,239,241,122,79
2520,858,480,30,113,266,122,79
2550,858,480,30,368,199,122,79
2550,858,480,30,256,59,122,79
2550,858,480,30,743,63,122,79
2550,858,480,30,222,77,122,79
2550,858,480,30,691,69,122,79
2550,858,480,30,344,116,122,79
2550,858,480,30,426,136,122,79
2550,858,480,30,399,191,122,79
2550,858,480,30,626,226,122,79
2550,858,480,30,313,201,122,79
2550,858,480,30,239,241,122,79
2550,858,480,30,113,266,122,79
2580,858,480,30,368,199,122,79
2580,858,480,30,256,59,122,79
2580,858,480,30,743,63,122,79
2580,858,480,30,222,77,122,79
2580,858,480,30,691,69,122,79
2580,858,480,30,344,116,122,79
2580,858,480,30,426,136,122,79
2580,858,480,30,399,191,122,79
2580,858,480,30,626,226,122,79
2580,858,480,30,313,201,122,79
2580,858,480,30,239,241,122,79
2580,858,480,30,113,266,122,79
2610,858,480,30,368,199,122,79
2610,858,480,30,256,59,122,79
2610,858,480,30,743,63,122,79
2610,858,480,30,222,77,122,79
2610,858,480,30,691,69,122,79
2610,858,480,30,344,116,122,79
2610,858,480,30,426,136,122,79
2610,858,480,30,399,191,122,79
2610,858,480,30,626,226,122,79
2610,858,480,30,313,201,122,79
2610,858,480,30,239,241,122,79
2610,858,480,30,113,266,122,79
2640,858,480,30,368,199,122,79
2640,858,480,30,256,59,122,79
2640,858,480,30,743,63,122,79
2640,858,480,30,222,77,122,79
2640,858,480,30,691,69,122,79
2640,858,480,30,344,116,122,79
2640,858,480,30,426,136,122,79
2640,858,480,30,399,191,122,79
2640,858,480,30,626,226,122,79
2640,858,480,30,313,201,122,79
2640,858,480,30,239,241,122,79
2640,858,480,30,113,266,122,79
2670,858,480,30,368,199,122,79
2670,858,480,30,256,59,122,79
2670,858,480,30,743,63,122,79
2670,858,480,30,222,77,122,79
2670,858,480,30,691,69,122,79
2670,858,480,30,344,116,122,79
2670,858,480,30,426,136,122,79
2670,858,480,30,399,191,122,79
2670,858,480,30,626,226,122,79
2670,858,480,30,313,201,122,79
2670,858,480,30,239,241,122,79
2670,858,480,30,113,266,122,79
2700,858,480,30,368,199,122,79
2700,858,480,30,256,59,122,79
2700,858,480,30,743,63,122,79
2700,858,480,30,222,77,122,79
2700,858,480,30,691,69,122,79
2700,858,480,30,344,116,122,79
2700,858,480,30,426,136,122,79
2700,858,480,30,399,191,122,79
2700,858,480,30,626,226,122,79
2700,858,480,30,313,201,122,79
2700,858,480,30,239,241,122,79
2700,858,480,30,113,266,122,79
2730,858,480,30,368,199,122,79
2730,858,480,30,256,59,122,79
2730,858,480,30,743,63,122,79
2730,858,480,30,222,77,122,79
2730,858,480,30,691,69,122,79
2730,858,480,30,344,116,122,79
2730,858,480,30,426,136,122,79
2730,858,480,30,399,191,122,79
2730,858,480,30,626,226,122,79
2730,858,480,30,313,201,122,79
2730,858,480,30,239,241,122,79
2730,858,480,30,113,266,122,79
2760,858,480,30,368,199,122,79
2760,858,480,30,256,59,122,79
2760,858,480,30,743,63,122,79
2760,858,480,30,222,77,122,79
2760,858,480,30,691,69,122,79
2760,858,480,30,344,116,122,79
2760,858,480,30,426,136,122,79
2760,858,480,30,399,191,122,79
2760,858,480,30,626,226,122,79
2760,858,480,30,313,201,122,79
2760,858,480,30,239,241,122,79
2760,858,480,30,113,266,122,79
2790,858,480,30,368,199,122,79
2790,858,480,30,256,59,122,79
2790,858,480,30,743,63,122,79
2790,858,480,30,222,77,122,79
2790,858,480,30,691,69,122,79
2790,858,480,30,344,116,122,79
2790,858,480,30,426,136,122,79
2790,858,480,30,399,191,122,79
2790,858,480,30,626,226,122,79
2790,858,480,30,313,201,122,79
2790,858,480,30,239,241,122,79
2790,858,480,30,113,266,122,79
2820,858,480,30,368,199,122,79
2820,858,480,30,256,59,122,79
2820,858,480,30,743,63,122,79
2820,858,480,30,222,77,122,79
2820,858,480,30,691,69,122,79
2820,858,480,30,344,116,122,79
2820,858,480,30,426,136,122,79
2820,858,480,30,399,191,122,79
2820,858,480,30,626,226,122,79
2820,858,480,30,313,201,122,79
2820,858,480,30,239,241,122,79
2820,858,480,30,113,266,122,79
2850,858,480,30,368,199,122,79
2850,858,480,30,256,59,122,79
2850,858,480,30,743,63,122,79
2850,858,480,30,222,77,122,79
2850,858,480,30,691,69,122,79
2850,858,480,30,344,116,122,79
2850,858,480,30,426,136,122,79
2850,858,480,30,399,191,122,79
2850,858,480,30,626,226,122,79
2850,858,480,30,313,201,122,79
2850,858,480,30,239,241,122,79
2850,858,480,30,113,266,122,79
2880,858,480,30,368,199,122,79
2880,858,480,30,201,40,122,79
2880,858,480,30,742,64,122,79
2880,858,480,30,259,62,122,79
2880,858,480,30,235,71,122,79
2880,858,480,30,225,80,122,79
2880,858,480,30,424,82,122,79
2880,858,480,30,213,113,122,79
2880,858,480,30,392,141,122,79
2880,858,480,30,628,186,122,79
2880,858,480,30,323,197,122,79
2880,858,480,30,627,237,122,79
2880,858,480,30,98,275,122,79
2910,858,480,30,368,199,122,79
2910,858,480,30,201,40,122,79
2910,858,480,30,742,64,122,79
2910,858,480,30,259,62,122,79
2910,858,480,30,235,71,122,79
2910,858,480,30,225,80,122,79
2910,858,480,30,424,82,122,79
2910,858,480,30,213,113,122,79
2910,858,480,30,392,141,122,79
2910,858,480,30,628,186,122,79
2910,858,480,30,323,197,122,79
2910,858,480,30,627,237,122,79
2910,858,480,30,98,275,122,79
2940,858,480,30,368,199,122,79
2940,858,480,30,201,40,122,79
2940,858,480,30,742,64,122,79
2940,858,480,30,259,62,122,79
2940,858,480,30,235,71,122,79
2940,858,480,30,225,80,122,79
2940,858,480,30,424,82,122,79
2940,858,480,30,213,113,122,79
2940,858,480,30,392,141,122,79
2940,858,480,30,628,186,122,79
2940,858,480,30,323,197,122,79
2940,858,480,30,627,237,122,79
2940,858,480,30,98,275,122,79
2970,858,480,30,368,199,122,79
2970,858,480,30,201,40,122,79
2970,858,480,30,742,64,122,79
2970,858,480,30,259,62,122,79
2970,858,480,30,235,71,122,79
2970,858,480,30,225,80,122,79
2970,858,480,30,424,82,122,79
2970,858,480,30,213,113,122,79
2970,858,480,30,392,141,122,79
2970,858,480,30,628,186,122,79
2970,858,480,30,323,197,122,79
2970,858,480,30,627,237,122,79
2970,858,480,30,98,275,122,79
3000,858,480,30,368,199,122,79
3000,858,480,30,201,40,122,79
3000,858,480,30,742,64,122,79
3000,858,480,30,259,62,122,79
3000,858,480,30,235,71,122,79
3000,858,480,30,225,80,122,79
3000,858,480,30,424,82,122,79
3000,858,480,30,213,113,122,79
3000,858,480,30,392,141,122,79
3000,858,480,30,628,186,122,79
3000,858,480,30,323,197,122,79
3000,858,480,30,627,237,122,79
3000,858,480,30,98,275,122,79
3030,858,480,30,368,199,122,79
3030,858,480,30,201,40,122,79
3030,858,480,30,742,64,122,79
3030,858,480,30,259,62,122,79
3030,858,480,30,235,71,122,79
3030,858,480,30,225,80,122,79
3030,858,480,30,424,82,122,79
3030,858,480,30,213,113,122,79
3030,858,480,30,392,141,122,79
3030,858,480,30,628,186,122,79
3030,858,480,30,323,197,122,79
3030,858,480,30,627,237,122,79
3030,858,480,30,98,275,122,79
3060,858,480,30,368,199,122,79
3060,858,480,30,201,40,122,79
3060,858,480,30,742,64,122,79
3060,858,480,30,259,62,122,79
3060,858,480,30,235,71,122,79
3060,858,480,30,225,80,122,79
3060,858,480,30,424,82,122,79
3060,858,480,30,213,113,122,79
3060,858,480,30,392,141,122,79
3060,858,480,30,628,186,122,79
3060,858,480,30,323,197,122,79
3060,858,480,30,627,237,122,79
3060,858,480,30,98,275,122,79
3090,858,480,30,368,199,122,79
3090,858,480,30,201,40,122,79
3090,858,480,30,742,64,122,79
3090,858,480,30,259,62,122,79
3090,858,480,30,235,71,122,79
3090,858,480,30,225,80,122,79
3090,858,480,30,424,82,122,79
3090,858,480,30,213,113,122,79
3090,858,480,30,392,141,122,79
3090,858,480,30,628,186,122,79
3090,858,480,30,323,197,122,79
3090,858,480,30,627,237,122,79
3090,858,480,30,98,275,122,79
3120,858,480,30,368,199,122,79
3120,858,480,30,201,40,122,79
3120,858,480,30,742,64,122,79
3120,858,480,30,259,62,122,79
3120,858,480,30,235,71,122,79
3120,858,480,30,225,80,122,79
3120,858,480,30,424,82,122,79
3120,858,480,30,213,113,122,79
3120,858,480,30,392,141,122,79
3120,858,480,30,628,186,122,79
3120,858,480,30,323,197,122,79
3120,858,480,30,627,237,122,79
3120,858,480,30,98,275,122,79
3150,858,480,30,368,199,122,79
3150,858,480,30,201,40,122,79
3150,858,480,30,742,64,122,79
3150,858,480,30,259,62,122,79
3150,858,480,30,235,71,122,79
3150,858,480,30,225,80,122,79
3150,858,480,30,424,82,122,79
3150,858,480,30,213,113,122,79
3150,858,480,30,392,141,122,79
3150,858,480,30,628,186,122,79
3150,858,480,30,323,197,122,79
3150,858,480,30,627,237,122,79
3150,858,480,30,98,275,122,79
3180,858,480,30,368,199,122,79
3180,858,480,30,201,40,122,79
3180,858,480,30,742,64,122,79
3180,858,480,30,259,62,122,79
3180,858,480,30,235,71,122,79
3180,858,480,30,225,80,122,79
3180,858,480,30,424,82,122,79
3180,858,480,30,213,113,122,79
3180,858,480,30,392,141,122,79
3180,858,480,30,628,186,122,79
3180,858,480,30,323,197,122,79
3180,858,480,30,627,237,122,79
3180,858,480,30,98,275,122,79
3210,858,480,30,368,199,122,79
3210,858,480,30,201,40,122,79
3210,858,480,30,742,64,122,79
3210,858,480,30,259,62,122,79
3210,858,480,30,235,71,122,79
3210,858,480,30,225,80,122,79
3210,858,480,30,424,82,122,79
3210,858,480,30,213,113,122,79
3210,858,480,30,392,141,122,79
3210,858,480,30,628,186,122,79
3210,858,480,30,323,197,122,79
3210,858,480,30,627,237,122,79
3210,858,480,30,98,275,122,79
3240,858,480,30,368,199,122,79
3240,858,480,30,253,31,122,79
3240,858,480,30,335,44,122,79
3240,858,480,30,766,56,122,79
3240,858,480,30,740,67,122,79
3240,858,480,30,267,65,122,79
3240,858,480,30,219,76,122,79
3240,858,480,30,128,137,122,79
3240,858,480,30,388,144,122,79
3240,858,480,30,321,199,122,79
3240,858,480,30,631,245,122,79
3240,858,480,30,102,278,122,79
3270,858,480,30,368,199,122,79
3270,858,480,30,253,31,122,79
3270,858,480,30,335,44,122,79
3270,858,480,30,766,56,122,79
3270,858,480,30,740,67,122,79
3270,858,480,30,267,65,122,79
3270,858,480,30,219,76,122,79
3270,858,480,30,128,137,122,79
3270,858,480,30,388,144,122,79
3270,858,480,30,321,199,122,79
3270,858,480,30,631,245,122,79
3270,858,480,30,102,278,122,79
3300,858,480,30,368,199,122,79
3300,858,480,30,253,31,122,79
3300,858,480,30,335,44,122,79
3300,858,480,30,766,56,122,79
3300,858,480,30,740,67,122,79
3300,858,480,30,267,65,122,79
3300,858,480,30,219,76,122,79
3300,858,480,30,128,137,122,79
3300,858,480,30,388,144,122,79
3300,858,480,30,321,199,122,79
3300,858,480,30,631,245,122,79
3300,858,480,30,102,278,122,79
3330,858,480,30,368,199,122,79
3330,858,480,30,253,31,122,79
3330,858,480,30,335,44,122,79
3330,858,480,30,766,56,122,79
3330,858,480,30,740,67,122,79
3330,858,480,30,267,65,122,79
3330,858,480,30,219,76,122,79
3330,858,480,30,128,137,122,79
3330,858,480,30,388,144,122,79
3330,858,480,30,321,199,122,79
3330,858,480,30,631,245,122,79
3330,858,480,30,102,278,122,79
3360,858,480,30,368,199,122,79
3360,858,480,30,253,31,122,79
3360,858,480,30,335,44,122,79
3360,858,480,30,766,56,122,79
3360,858,480,30,740,67,122,79
3360,858,480,30,267,65,122,79
3360,858,480,30,219,76,122,79
3360,858,480,30,128,137,122,79
3360,858,480,30,388,144,122,79
3360,858,480,30,321,199,122,79
3360,858,480,30,631,245,122,79
3360,858,480,30,102,278,122,79
3390,858,480,30,368,199,122,79
3390,858,480,30,253,31,122,79
3390,858,480,30,335,44,122,79
3390,858,480,30,766,56,122,79
3390,858,480,30,740,67,122,79
3390,858,480,30,267,65,122,79
3390,858,480,30,219,76,122,79
3390,858,480,30,128,137,122,79
3390,858,480,30,388,144,122,79
3390,858,480,30,321,199,122,79
3390,858,480,30,631,245,122,79
3390,858,480,30,102,278,122,79
3420,858,480,30,368,199,122,79
3420,858,480,30,253,31,122,79
3420,858,480,30,335,44,122,79
3420,858,480,30,766,56,122,79
3420,858,480,30,740,67,122,79
3420,858,480,30,267,65,122,79
3420,858,480,30,219,76,122,79
3420,858,480,30,128,137,122,79
3420,858,480,30,388,144,122,79
3420,858,480,30,321,199,122,79
3420,858,480,30,631,245,122,79
3420,858,480,30,102,278,122,79
3450,858,480,30,368,199,122,79
3450,858,480,30,253,31,122,79
3450,858,480,30,335,44,122,79
3450,858,480,30,766,56,122,79
3450,858,480,30,740,67,122,79
3450,858,480,30,267,65,122,79
3450,858,480,30,219,76,122,79
3450,858,480,30,128,137,122,79
3450,858,480,30,388,144,122,79
3450,858,480,30,321,199,122,79
3450,858,480,30,631,245,122,79
3450,858,480,30,102,278,122,79
3480,858,480,30,368,199,122,79
3480,858,480,30,253,31,122,79
3480,858,480,30,335,44,122,79
3480,858,480,30,766,56,122,79
3480,858,480,30,740,67,122,79
3480,858,480,30,267,65,122,79
3480,858,480,30,219,76,122,79
3480,858,480,30,128,137,122,79
3480,858,480,30,388,144,122,79
3480,858,480,30,321,199,122,79
3480,858,480,30,631,245,122,79
3480,858,480,30,102,278,122,79
3510,858,480,30,368,199,122,79
3510,858,480,30,253,31,122,79
3510,858,480,30,335,44,122,79
3510,858,480,30,766,56,122,79
3510,858,480,30,740,67,122,79
3510,858,480,30,267,65,122,79
3510,858,480,30,219,76,122,79
3510,858,480,30,128,137,122,79
3510,858,480,30,388,144,122,79
3510,858,480,30,321,199,122,79
3510,858,480,30,631,245,122,79
3510,858,480,30,102,278,122,79
3540,858,480,30,368,199,122,79
3540,858,480,30,253,31,122,79
3540,858,480,30,335,44,122,79
3540,858,480,30,766,56,122,79
3540,858,480,30,740,67,122,79
3540,858,480,30,267,65,122,79
3540,858,480,30,219,76,122,79
3540,858,480,30,128,137,122,79
3540,858,480,30,388,144,122,79
3540,858,480,30,321,199,122,79
3540,858,480,30,631,245,122,79
3540,858,480,30,102,278,122,79
3570,858,480,30,368,199,122,79
3570,858,480,30,253,31,122,79
3570,858,480,30,335,44,122,79
3570,858,480,30,766,56,122,79
3570,858,480,30,740,67,122,79
3570,858,480,30,267,65,122,79
3570,858,480,30,219,76,122,79
3570,858,480,30,128,137,122,79
3570,858,480,30,388,144,122,79
3570,858,480,30,321,199,122,79
3570,858,480,30,631,245,122,79
3570,858,480,30,102,278,122,79
3600,858,480,30,368,199,122,79
3600,858,480,30,245,41,122,79
3600,858,480,30,740,71,122,79
3600,858,480,30,219,72,122,79
3600,858,480,30,155,138,122,79
3600,858,480,30,404,146,122,79
3600,858,480,30,165,192,122,79
3600,858,480,30,339,195,122,79
3600,858,480,30,506,210,122,79
3600,858,480,30,628,239,122,79
3600,858,480,30,84,356,122,79
3630,858,480,30,368,199,122,79
3630,858,480,30,245,41,122,79
3630,858,480,30,740,71,122,79
3630,858,480,30,219,72,122,79
3630,858,480,30,155,138,122,79
3630,858,480,30,404,146,122,79
3630,858,480,30,165,192,122,79
3630,858,480,30,339,195,122,79
3630,858,480,30,506,210,122,79
3630,858,480,30,628,239,122,79
3630,858,480,30,84,356,122,79
3660,858,480,30,368,199,122,79
3660,858,480,30,245,41,122,79
3660,858,480,30,740,71,122,79
3660,858,480,30,219,72,122,79
3660,858,480,30,155,138,122,79
3660,858,480,30,404,146,122,79
3660,858,480,30,165,192,122,79
3660,858,480,30,339,195,122,79
3660,858,480,30,506,210,122,79
3660,858,480,30,628,239,122,79
3660,858,480,30,84,356,122,79
3690,858,480,30,368,199,122,79
3690,858,480,30,245,41,122,79
3690,858,480,30,740,71,122,79
3690,858,480,30,219,72,122,79
3690,858,480,30,155,138,122,79
3690,858,480,30,404,146,122,79
3690,858,480,30,165,192,122,79
3690,858,480,30,339,195,122,79
3690,858,480,30,506,210,122,79
3690,858,480,30,628,239,122,79
3690,858,480,30,84,356,122,79
3720,858,480,30,368,199,122,79
3720,858,480,30,245,41,122,79
3720,858,480,30,740,71,122,79
3720,858,480,30,219,72,122,79
3720,858,480,30,155,138,122,79
3720,858,480,30,404,146,122,79
3720,858,480,30,165,192,122,79
3720,858,480,30,339,195,122,79
3720,858,480,30,506,210,122,79
3720,858,480,30,628,239,122,79
3720,858,480,30,84,356,122,79
3750,858,480,30,368,199,122,79
3750,858,480,30,245,41,122,79
3750,858,480,30,740,71,122,79
3750,858,480,30,219,72,122,79
3750,858,480,30,155,138,122,79
3750,858,480,30,404,146,122,79
3750,858,480,30,165,192,122,79
3750,858,480,30,339,195,122,79
3750,858,480,30,506,210,122,79
3750,858,480,30,628,239,122,79
3750,858,480,30,84,356,122,79
3780,858,480,30,368,199,122,79
3780,858,480,30,245,41,122,79
3780,858,480,30,740,71,122,79
3780,858,480,30,219,72,122,79
3780,858,480,30,155,138,122,79
3780,858,480,30,404,146,122,79
3780,858,480,30,165,192,122,79
3780,858,480,30,339,195,122,79
3780,858,480,30,506,210,122,79
3780,858,480,30,628,239,122,79
3780,858,480,30,84,356,122,79
3810,858,480,30,368,199,122,79
3810,858,480,30,245,41,122,79
3810,858,480,30,740,71,122,79
3810,858,480,30,219,72,122,79
3810,858,480,30,155,138,122,79
3810,858,480,30,404,146,122,79
3810,858,480,30,165,192,122,79
3810,858,480,30,339,195,122,79
3810,858,480,30,506,210,122,79
3810,858,480,30,628,239,122,79
3810,858,480,30,84,356,122,79
3840,858,480,30,368,199,122,79
3840,858,480,30,245,41,122,79
3840,858,480,30,740,71,122,79
3840,858,480,30,219,72,122,79
3840,858,480,30,155,138,122,79
3840,858,480,30,404,146,122,79
3840,858,480,30,165,192,122,79
3840,858,480,30,339,195,122,79
3840,858,480,30,506,210,122,79
3840,858,480,30,628,239,122,79
3840,858,480,30,84,356,122,79
3870,858,480,30,368,199,122,79
3870,858,480,30,245,41,122,79
3870,858,480,30,740,71,122,79
3870,858,480,30,219,72,122,79
3870,858,480,30,155,138,122,79
3870,858,480,30,404,146,122,79
3870,858,480,30,165,192,122,79
3870,858,480,30,339,195,122,79
3870,858,480,30,506,210,122,79
3870,858,480,30,628,239,122,79
3870,858,480,30,84,356,122,79
3900,858,480,30,368,199,122,79
3900,858,480,30,245,41,122,79
3900,858,480,30,740,71,122,79
3900,858,480,30,219,72,122,79
3900,858,480,30,155,138,122,79
3900,858,480,30,404,146,122,79
3900,858,480,30,165,192,122,79
3900,858,480,30,339,195,122,79
3900,858,480,30,506,210,122,79
3900,858,480,30,628,239,122,79
3900,858,480,30,84,356,122,79
3930,858,480,30,368,199,122,79
3930,858,480,30,245,41,122,79
3930,858,480,30,740,71,122,79
3930,858,480,30,219,72,122,79
3930,858,480,30,155,138,122,79
3930,858,480,30,404,146,122,79
3930,858,480,30,165,192,122,79
3930,858,480,30,339,195,122,79
3930,858,480,30,506,210,122,79
3930,858,480,30,628,239,122,79
3930,858,480,30,84,356,122,79
3960,858,480,30,366,200,122,79
3960,858,480,30,319,45,122,79
3960,858,480,30,398,147,122,79
3960,858,480,30,350,202,122,79
3960,858,480,30,628,239,122,79
3990,858,480,30,366,200,122,79
3990,858,480,30,319,45,122,79
3990,858,480,30,398,147,122,79
3990,858,480,30,350,202,122,79
3990,858,480,30,628,239,122,79
4020,858,480,30,366,200,122,79
4020,858,480,30,319,45,122,79
4020,858,480,30,398,147,122,79
4020,858,480,30,350,202,122,79
4020,858,480,30,628,239,122,79
4050,858,480,30,366,200,122,79
4050,858,480,30,319,45,122,79
4050,858,480,30,398,147,122,79
4050,858,480,30,350,202,122,79
4050,858,480,30,628,239,122,79
4080,858,480,30,366,200,122,79
4080,858,480,30,319,45,122,79
